0,dividend
1964-01-16,2.978
1964-01-15,2.975
1964-01-14,2.986
1964-01-13,2.991
1964-01-10,2.991
1964-01-09,2.989
1964-01-08,3.0
1964-01-07,3.012
1964-01-06,3.013
1964-01-03,3.02
1964-01-02,3.023
1963-12-31,3.039
1963-12-30,3.031
1963-12-27,3.036
1963-12-26,3.041
1963-12-24,3.055
1963-12-23,3.062
1963-12-20,3.043
1963-12-19,3.038
1963-12-18,3.028
1963-12-17,3.024
1963-12-16,3.042
1963-12-13,3.052
1963-12-12,3.058
1963-12-11,3.058
1963-12-10,3.054
1963-12-09,3.056
1963-12-06,3.054
1963-12-05,3.043
1963-12-04,3.062
1963-12-03,3.07
1963-12-02,3.068
1963-11-29,3.045
1963-11-27,3.087
1963-11-26,3.081
1963-11-22,3.204
1963-11-21,3.114
1963-11-20,3.073
1963-11-19,3.102
1963-11-18,3.105
1963-11-15,3.082
1963-11-14,3.057
1963-11-13,3.043
1963-11-12,3.045
1963-11-11,3.033
1963-11-08,3.04
1963-11-07,3.052
1963-11-06,3.063
1963-11-04,3.036
1963-11-01,3.02
1963-10-31,3.013
1963-10-30,2.995
1963-10-29,2.968
1963-10-28,2.967
1963-10-25,2.986
1963-10-24,3.016
1963-10-23,3.027
1963-10-22,3.029
1963-10-21,3.012
1963-10-18,3.014
1963-10-17,3.017
1963-10-16,3.029
1963-10-15,3.052
1963-10-14,3.057
1963-10-11,3.058
1963-10-10,3.061
1963-10-09,3.062
1963-10-08,3.044
1963-10-07,3.04
1963-10-04,3.034
1963-10-03,3.034
1963-10-02,3.057
1963-10-01,3.06
1963-09-30,3.082
1963-09-27,3.064
1963-09-26,3.058
1963-09-25,3.032
1963-09-24,3.015
1963-09-23,3.029
1963-09-20,3.015
1963-09-19,3.018
1963-09-18,3.036
1963-09-17,3.022
1963-09-16,3.024
1963-09-13,3.02
1963-09-12,3.021
1963-09-11,3.019
1963-09-10,3.028
1963-09-09,3.045
1963-09-06,3.042
1963-09-05,3.027
1963-09-04,3.042
1963-09-03,3.042
1963-08-30,3.034
1963-08-29,3.049
1963-08-28,3.054
1963-08-27,3.076
1963-08-26,3.059
1963-08-23,3.066
1963-08-22,3.075
1963-08-21,3.086
1963-08-20,3.082
1963-08-19,3.08
1963-08-16,3.077
1963-08-15,3.082
1963-08-14,3.096
1963-08-13,3.108
1963-08-12,3.117
1963-08-09,3.121
1963-08-08,3.142
1963-08-07,3.145
1963-08-06,3.135
1963-08-05,3.156
1963-08-02,3.175
1963-08-01,3.185
1963-07-31,3.182
1963-07-30,3.177
1963-07-29,3.204
1963-07-26,3.21
1963-07-25,3.223
1963-07-24,3.222
1963-07-23,3.24
1963-07-22,3.24
1963-07-19,3.219
1963-07-18,3.212
1963-07-17,3.192
1963-07-16,3.182
1963-07-15,3.179
1963-07-12,3.159
1963-07-11,3.154
1963-07-10,3.148
1963-07-09,3.141
1963-07-08,3.155
1963-07-05,3.133
1963-07-03,3.146
1963-07-02,3.167
1963-07-01,3.195
1963-06-28,3.143
1963-06-27,3.156
1963-06-26,3.141
1963-06-25,3.113
1963-06-24,3.105
1963-06-21,3.103
1963-06-20,3.114
1963-06-19,3.11
1963-06-18,3.113
1963-06-17,3.117
1963-06-14,3.103
1963-06-13,3.104
1963-06-12,3.096
1963-06-11,3.113
1963-06-10,3.117
1963-06-07,3.096
1963-06-06,3.089
1963-06-05,3.091
1963-06-04,3.083
1963-06-03,3.084
1963-05-31,3.079
1963-05-29,3.085
1963-05-28,3.1
1963-05-27,3.106
1963-05-24,3.099
1963-05-23,3.096
1963-05-22,3.094
1963-05-21,3.094
1963-05-20,3.102
1963-05-17,3.087
1963-05-16,3.089
1963-05-15,3.081
1963-05-14,3.091
1963-05-13,3.079
1963-05-10,3.077
1963-05-09,3.085
1963-05-08,3.1
1963-05-07,3.125
1963-05-06,3.121
1963-05-03,3.099
1963-05-02,3.092
1963-05-01,3.101
1963-04-30,3.109
1963-04-29,3.087
1963-04-26,3.085
1963-04-25,3.082
1963-04-24,3.084
1963-04-23,3.092
1963-04-22,3.102
1963-04-19,3.106
1963-04-18,3.121
1963-04-17,3.12
1963-04-16,3.11
1963-04-15,3.112
1963-04-11,3.126
1963-04-10,3.148
1963-04-09,3.141
1963-04-08,3.138
1963-04-05,3.149
1963-04-04,3.169
1963-04-03,3.192
1963-04-02,3.217
1963-04-01,3.216
1963-03-29,3.215
1963-03-28,3.214
1963-03-27,3.209
1963-03-26,3.223
1963-03-25,3.232
1963-03-22,3.233
1963-03-21,3.25
1963-03-20,3.245
1963-03-19,3.269
1963-03-18,3.262
1963-03-15,3.246
1963-03-14,3.292
1963-03-13,3.247
1963-03-12,3.259
1963-03-11,3.267
1963-03-08,3.276
1963-03-07,3.279
1963-03-06,3.3
1963-03-05,3.306
1963-03-04,3.307
1963-03-01,3.339
1963-02-28,3.329
1963-02-27,3.292
1963-02-26,3.269
1963-02-25,3.269
1963-02-21,3.246
1963-02-20,3.251
1963-02-19,3.233
1963-02-18,3.217
1963-02-15,3.222
1963-02-14,3.225
1963-02-13,3.235
1963-02-12,3.251
1963-02-11,3.254
1963-02-08,3.234
1963-02-07,3.234
1963-02-06,3.223
1963-02-05,3.237
1963-02-04,3.234
1963-02-01,3.227
1963-01-31,3.233
1963-01-30,3.235
1963-01-29,3.216
1963-01-28,3.216
1963-01-25,3.231
1963-01-24,3.24
1963-01-23,3.246
1963-01-22,3.255
1963-01-21,3.263
1963-01-18,3.268
1963-01-17,3.27
1963-01-16,3.294
1963-01-15,3.271
1963-01-14,3.267
1963-01-11,3.285
1963-01-10,3.292
1963-01-09,3.298
1963-01-08,3.29
1963-01-07,3.322
1963-01-04,3.321
1963-01-03,3.343
1963-01-02,3.398
1962-12-31,3.376
1962-12-28,3.351
1962-12-27,3.353
1962-12-26,3.348
1962-12-24,3.369
1962-12-21,3.368
1962-12-20,3.359
1962-12-19,3.372
1962-12-18,3.399
1962-12-17,3.383
1962-12-14,3.372
1962-12-13,3.38
1962-12-12,3.369
1962-12-11,3.386
1962-12-10,3.388
1962-12-07,3.346
1962-12-06,3.353
1962-12-05,3.355
1962-12-04,3.368
1962-12-03,3.407
1962-11-30,3.389
1962-11-29,3.365
1962-11-28,3.381
1962-11-27,3.402
1962-11-26,3.422
1962-11-23,3.412
1962-11-21,3.453
1962-11-20,3.474
1962-11-19,3.511
1962-11-16,3.491
1962-11-15,3.502
1962-11-14,3.491
1962-11-13,3.532
1962-11-12,3.524
1962-11-09,3.573
1962-11-08,3.601
1962-11-07,3.577
1962-11-05,3.599
1962-11-02,3.636
1962-11-01,3.676
1962-10-31,3.715
1962-10-30,3.679
1962-10-29,3.733
1962-10-26,3.814
1962-10-25,3.803
1962-10-24,3.767
1962-10-23,3.889
1962-10-22,3.785
1962-10-19,3.742
1962-10-18,3.692
1962-10-17,3.656
1962-10-16,3.644
1962-10-15,3.632
1962-10-12,3.652
1962-10-11,3.646
1962-10-10,3.634
1962-10-09,3.636
1962-10-08,3.645
1962-10-05,3.645
1962-10-04,3.668
1962-10-03,3.704
1962-10-02,3.708
1962-10-01,3.748
1962-09-28,3.679
1962-09-27,3.712
1962-09-26,3.687
1962-09-25,3.634
1962-09-24,3.655
1962-09-21,3.588
1962-09-20,3.536
1962-09-19,3.511
1962-09-18,3.507
1962-09-17,3.504
1962-09-14,3.515
1962-09-13,3.526
1962-09-12,3.518
1962-09-11,3.533
1962-09-10,3.541
1962-09-07,3.546
1962-09-06,3.547
1962-09-05,3.562
1962-09-04,3.535
1962-08-31,3.501
1962-08-30,3.528
1962-08-29,3.529
1962-08-28,3.521
1962-08-27,3.476
1962-08-24,3.474
1962-08-23,3.467
1962-08-22,3.463
1962-08-21,3.501
1962-08-20,3.487
1962-08-17,3.508
1962-08-16,3.53
1962-08-15,3.529
1962-08-14,3.554
1962-08-13,3.592
1962-08-10,3.597
1962-08-09,3.602
1962-08-08,3.599
1962-08-07,3.609
1962-08-06,3.584
1962-08-03,3.562
1962-08-02,3.57
1962-08-01,3.584
1962-07-31,3.555
1962-07-30,3.562
1962-07-27,3.601
1962-07-26,3.629
1962-07-25,3.649
1962-07-24,3.655
1962-07-23,3.627
1962-07-20,3.626
1962-07-19,3.651
1962-07-18,3.665
1962-07-17,3.628
1962-07-16,3.562
1962-07-13,3.562
1962-07-12,3.55
1962-07-11,3.568
1962-07-10,3.601
1962-07-09,3.643
1962-07-06,3.667
1962-07-05,3.626
1962-07-03,3.647
1962-07-02,3.688
1962-06-29,3.744
1962-06-28,3.768
1962-06-27,3.897
1962-06-26,3.918
1962-06-25,3.908
1962-06-22,3.891
1962-06-21,3.825
1962-06-20,3.742
1962-06-19,3.691
1962-06-18,3.678
1962-06-15,3.668
1962-06-14,3.773
1962-06-13,3.694
1962-06-12,3.639
1962-06-11,3.545
1962-06-08,3.507
1962-06-07,3.51
1962-06-06,3.511
1962-06-05,3.561
1962-06-04,3.58
1962-06-01,3.452
1962-05-31,3.438
1962-05-29,3.53
1962-05-28,3.694
1962-05-25,3.447
1962-05-24,3.382
1962-05-23,3.355
1962-05-22,3.288
1962-05-21,3.224
1962-05-18,3.212
1962-05-17,3.207
1962-05-16,3.19
1962-05-15,3.189
1962-05-14,3.249
1962-05-11,3.272
1962-05-10,3.225
1962-05-09,3.19
1962-05-08,3.146
1962-05-07,3.105
1962-05-04,3.095
1962-05-03,3.081
1962-05-02,3.107
1962-05-01,3.12
1962-04-30,3.142
1962-04-27,3.077
1962-04-26,3.043
1962-04-25,3.013
1962-04-24,2.98
1962-04-23,2.977
1962-04-19,2.974
1962-04-18,2.988
1962-04-17,3.004
1962-04-16,3.018
1962-04-13,3.004
1962-04-12,3.013
1962-04-11,2.982
1962-04-10,2.975
1962-04-09,2.986
1962-04-06,2.963
1962-04-05,2.96
1962-04-04,2.979
1962-04-03,2.965
1962-04-02,2.941
1962-03-30,2.919
1962-03-29,2.9
1962-03-28,2.898
1962-03-27,2.912
1962-03-26,2.905
1962-03-23,2.881
1962-03-22,2.884
1962-03-21,2.879
1962-03-20,2.873
1962-03-19,2.865
1962-03-16,2.862
1962-03-15,2.857
1962-03-14,2.863
1962-03-13,2.875
1962-03-12,2.884
1962-03-09,2.883
1962-03-08,2.892
1962-03-07,2.913
1962-03-06,2.909
1962-03-05,2.9
1962-03-02,2.893
1962-03-01,2.892
1962-02-28,2.902
1962-02-27,2.905
1962-02-26,2.91
1962-02-23,2.893
1962-02-21,2.887
1962-02-20,2.873
1962-02-19,2.883
1962-02-16,2.876
1962-02-15,2.87
1962-02-14,2.883
1962-02-13,2.881
1962-02-12,2.881
1962-02-09,2.88
1962-02-08,2.876
1962-02-07,2.883
1962-02-06,2.902
1962-02-05,2.905
1962-02-02,2.908
1962-02-01,2.931
1962-01-31,2.949
1962-01-30,2.963
1962-01-29,2.975
1962-01-26,2.965
1962-01-25,2.955
1962-01-24,2.953
1962-01-23,2.958
1962-01-22,2.936
1962-01-19,2.938
1962-01-18,2.954
1962-01-17,2.957
1962-01-16,2.925
1962-01-15,2.908
1962-01-12,2.902
1962-01-11,2.912
1962-01-10,2.929
1962-01-09,2.921
1962-01-08,2.922
1962-01-05,2.9
1962-01-04,2.86
1962-01-03,2.84
1962-01-02,2.847
1961-12-29,2.795
1961-12-28,2.79
1961-12-27,2.791
1961-12-26,2.816
1961-12-22,2.82
1961-12-21,2.822
1961-12-20,2.812
1961-12-19,2.807
1961-12-18,2.787
1961-12-15,2.777
1961-12-14,2.779
1961-12-13,2.757
1961-12-12,2.753
1961-12-11,2.763
1961-12-08,2.776
1961-12-07,2.789
1961-12-06,2.778
1961-12-05,2.78
1961-12-04,2.777
1961-12-01,2.786
1961-11-30,2.804
1961-11-29,2.762
1961-11-28,2.76
1961-11-27,2.756
1961-11-24,2.756
1961-11-22,2.762
1961-11-21,2.758
1961-11-20,2.761
1961-11-17,2.765
1961-11-16,2.765
1961-11-15,2.763
1961-11-14,2.763
1961-11-13,2.778
1961-11-10,2.786
1961-11-09,2.798
1961-11-08,2.794
1961-11-06,2.828
1961-11-03,2.85
1961-11-02,2.865
1961-11-01,2.881
1961-10-31,2.885
1961-10-30,2.865
1961-10-27,2.868
1961-10-26,2.863
1961-10-25,2.868
1961-10-24,2.883
1961-10-23,2.88
1961-10-20,2.862
1961-10-19,2.863
1961-10-18,2.873
1961-10-17,2.888
1961-10-16,2.889
1961-10-13,2.881
1961-10-12,2.876
1961-10-11,2.875
1961-10-10,2.878
1961-10-09,2.885
1961-10-06,2.884
1961-10-05,2.892
1961-10-04,2.918
1961-10-03,2.937
1961-10-02,2.935
1961-09-29,2.922
1961-09-28,2.929
1961-09-27,2.934
1961-09-26,2.964
1961-09-25,2.965
1961-09-22,2.923
1961-09-21,2.911
1961-09-20,2.912
1961-09-19,2.924
1961-09-18,2.901
1961-09-15,2.882
1961-09-14,2.888
1961-09-13,2.867
1961-09-12,2.869
1961-09-11,2.898
1961-09-08,2.873
1961-09-07,2.853
1961-09-06,2.848
1961-09-05,2.869
1961-09-01,2.86
1961-08-31,2.865
1961-08-30,2.876
1961-08-29,2.887
1961-08-28,2.88
1961-08-25,2.882
1961-08-24,2.885
1961-08-23,2.868
1961-08-22,2.849
1961-08-21,2.85
1961-08-18,2.855
1961-08-17,2.863
1961-08-16,2.879
1961-08-15,2.887
1961-08-14,2.88
1961-08-11,2.865
1961-08-10,2.87
1961-08-09,2.879
1961-08-08,2.875
1961-08-07,2.882
1961-08-04,2.881
1961-08-03,2.898
1961-08-02,2.913
1961-08-01,2.894
1961-07-31,2.921
1961-07-28,2.908
1961-07-27,2.912
1961-07-26,2.947
1961-07-25,2.974
1961-07-24,2.991
1961-07-21,2.991
1961-07-20,2.998
1961-07-19,2.998
1961-07-18,3.012
1961-07-17,2.994
1961-07-14,2.972
1961-07-13,2.991
1961-07-12,2.97
1961-07-11,2.953
1961-07-10,2.952
1961-07-07,2.95
1961-07-06,2.948
1961-07-05,2.956
1961-07-03,2.975
1961-06-30,3.001
1961-06-29,3.007
1961-06-28,3.004
1961-06-27,3.009
1961-06-26,3.009
1961-06-23,2.977
1961-06-22,2.989
1961-06-21,2.978
1961-06-20,2.978
1961-06-19,3.004
1961-06-16,2.976
1961-06-15,2.953
1961-06-14,2.94
1961-06-13,2.948
1961-06-12,2.933
1961-06-09,2.91
1961-06-08,2.91
1961-06-07,2.911
1961-06-06,2.9
1961-06-05,2.892
1961-06-02,2.907
1961-06-01,2.915
1961-05-31,2.915
1961-05-26,2.92
1961-05-25,2.939
1961-05-24,2.928
1961-05-23,2.909
1961-05-22,2.902
1961-05-19,2.884
1961-05-18,2.896
1961-05-17,2.879
1961-05-16,2.892
1961-05-15,2.903
1961-05-12,2.919
1961-05-11,2.922
1961-05-10,2.921
1961-05-09,2.919
1961-05-08,2.921
1961-05-05,2.916
1961-05-04,2.92
1961-05-03,2.931
1961-05-02,2.956
1961-05-01,2.977
1961-04-28,2.97
1961-04-27,2.964
1961-04-26,2.96
1961-04-25,2.971
1961-04-24,3.012
1961-04-21,2.95
1961-04-20,2.947
1961-04-19,2.948
1961-04-18,2.931
1961-04-17,2.909
1961-04-14,2.923
1961-04-13,2.928
1961-04-12,2.926
1961-04-11,2.912
1961-04-10,2.916
1961-04-07,2.941
1961-04-06,2.957
1961-04-05,2.964
1961-04-04,2.955
1961-04-03,2.957
1961-03-30,2.982
1961-03-29,2.988
1961-03-28,3.013
1961-03-27,3.015
1961-03-24,3.011
1961-03-23,3.006
1961-03-22,2.998
1961-03-21,2.997
1961-03-20,2.991
1961-03-17,3.003
1961-03-16,3.021
1961-03-15,3.052
1961-03-14,3.061
1961-03-13,3.047
1961-03-10,3.056
1961-03-09,3.055
1961-03-08,3.058
1961-03-07,3.057
1961-03-06,3.029
1961-03-03,3.034
1961-03-02,3.038
1961-03-01,3.058
1961-02-28,3.058
1961-02-27,3.081
1961-02-24,3.103
1961-02-23,3.116
1961-02-21,3.127
1961-02-20,3.129
1961-02-17,3.14
1961-02-16,3.13
1961-02-15,3.149
1961-02-14,3.175
1961-02-13,3.189
1961-02-10,3.171
1961-02-09,3.144
1961-02-08,3.135
1961-02-07,3.163
1961-02-06,3.157
1961-02-03,3.134
1961-02-02,3.13
1961-02-01,3.15
1961-01-31,3.156
1961-01-30,3.147
1961-01-27,3.184
1961-01-26,3.217
1961-01-25,3.222
1961-01-24,3.226
1961-01-23,3.234
1961-01-20,3.252
1961-01-19,3.263
1961-01-18,3.267
1961-01-17,3.286
1961-01-16,3.273
1961-01-13,3.272
1961-01-12,3.287
1961-01-11,3.297
1961-01-10,3.307
1961-01-09,3.316
1961-01-06,3.334
1961-01-05,3.329
1961-01-04,3.341
1961-01-03,3.387
1960-12-30,3.356
1960-12-29,3.359
1960-12-28,3.375
1960-12-27,3.39
1960-12-23,3.395
1960-12-22,3.398
1960-12-21,3.388
1960-12-20,3.416
1960-12-19,3.413
1960-12-16,3.409
1960-12-15,3.44
1960-12-14,3.431
1960-12-13,3.428
1960-12-12,3.43
1960-12-09,3.442
1960-12-08,3.473
1960-12-07,3.481
1960-12-06,3.515
1960-12-05,3.526
1960-12-02,3.52
1960-12-01,3.526
1960-11-30,3.511
1960-11-29,3.493
1960-11-28,3.48
1960-11-24,3.474
1960-11-23,3.495
1960-11-22,3.5
1960-11-21,3.487
1960-11-18,3.493
1960-11-17,3.51
1960-11-16,3.501
1960-11-15,3.494
1960-11-14,3.508
1960-11-11,3.49
1960-11-10,3.474
1960-11-09,3.523
1960-11-07,3.538
1960-11-04,3.552
1960-11-03,3.583
1960-11-02,3.596
1960-11-01,3.615
1960-10-31,3.652
1960-10-28,3.651
1960-10-27,3.637
1960-10-26,3.676
1960-10-25,3.728
1960-10-24,3.7
1960-10-21,3.657
1960-10-20,3.62
1960-10-19,3.594
1960-10-18,3.588
1960-10-17,3.569
1960-10-14,3.555
1960-10-13,3.573
1960-10-12,3.601
1960-10-11,3.596
1960-10-10,3.602
1960-10-07,3.609
1960-10-06,3.63
1960-10-05,3.652
1960-10-04,3.68
1960-10-03,3.654
1960-09-30,3.643
1960-09-29,3.706
1960-09-28,3.716
1960-09-27,3.683
1960-09-26,3.675
1960-09-23,3.618
1960-09-22,3.587
1960-09-21,3.573
1960-09-20,3.61
1960-09-19,3.62
1960-09-16,3.538
1960-09-15,3.531
1960-09-14,3.517
1960-09-13,3.493
1960-09-12,3.497
1960-09-09,3.475
1960-09-08,3.498
1960-09-07,3.495
1960-09-06,3.452
1960-09-02,3.421
1960-09-01,3.416
1960-08-31,3.423
1960-08-30,3.431
1960-08-29,3.395
1960-08-26,3.385
1960-08-25,3.374
1960-08-24,3.358
1960-08-23,3.377
1960-08-22,3.41
1960-08-19,3.42
1960-08-18,3.432
1960-08-17,3.431
1960-08-16,3.438
1960-08-15,3.445
1960-08-12,3.442
1960-08-11,3.465
1960-08-10,3.478
1960-08-09,3.492
1960-08-08,3.512
1960-08-05,3.517
1960-08-04,3.553
1960-08-03,3.564
1960-08-02,3.543
1960-08-01,3.512
1960-07-29,3.513
1960-07-28,3.573
1960-07-27,3.6
1960-07-26,3.577
1960-07-25,3.599
1960-07-22,3.564
1960-07-21,3.539
1960-07-20,3.507
1960-07-19,3.501
1960-07-18,3.501
1960-07-15,3.479
1960-07-14,3.475
1960-07-13,3.476
1960-07-12,3.467
1960-07-11,3.429
1960-07-08,3.398
1960-07-07,3.407
1960-07-06,3.425
1960-07-05,3.42
1960-07-01,3.417
1960-06-30,3.426
1960-06-29,3.425
1960-06-28,3.425
1960-06-27,3.401
1960-06-24,3.381
1960-06-23,3.386
1960-06-22,3.404
1960-06-21,3.414
1960-06-20,3.411
1960-06-17,3.395
1960-06-16,3.391
1960-06-15,3.387
1960-06-14,3.367
1960-06-13,3.363
1960-06-10,3.364
1960-06-09,3.362
1960-06-08,3.368
1960-06-07,3.395
1960-06-06,3.428
1960-06-03,3.468
1960-06-02,3.474
1960-06-01,3.489
1960-05-31,3.493
1960-05-27,3.48
1960-05-26,3.482
1960-05-25,3.485
1960-05-24,3.483
1960-05-23,3.479
1960-05-20,3.475
1960-05-19,3.484
1960-05-18,3.499
1960-05-17,3.498
1960-05-16,3.511
1960-05-13,3.508
1960-05-12,3.537
1960-05-11,3.555
1960-05-10,3.565
1960-05-09,3.54
1960-05-06,3.543
1960-05-05,3.536
1960-05-04,3.525
1960-05-03,3.538
1960-05-02,3.584
1960-04-29,3.568
1960-04-28,3.556
1960-04-27,3.525
1960-04-26,3.525
1960-04-25,3.536
1960-04-22,3.501
1960-04-21,3.49
1960-04-20,3.499
1960-04-19,3.456
1960-04-18,3.428
1960-04-14,3.438
1960-04-13,3.446
1960-04-12,3.446
1960-04-11,3.454
1960-04-08,3.44
1960-04-07,3.432
1960-04-06,3.433
1960-04-05,3.472
1960-04-04,3.493
1960-04-01,3.5
1960-03-31,3.506
1960-03-30,3.414
1960-03-29,3.406
1960-03-28,3.401
1960-03-25,3.394
1960-03-24,3.394
1960-03-23,3.409
1960-03-22,3.436
1960-03-21,3.45
1960-03-18,3.454
1960-03-17,3.457
1960-03-16,3.452
1960-03-15,3.471
1960-03-14,3.498
1960-03-11,3.503
1960-03-10,3.53
1960-03-09,3.516
1960-03-08,3.553
1960-03-07,3.517
1960-03-04,3.482
1960-03-03,3.468
1960-03-02,3.416
1960-03-01,3.392
1960-02-29,3.386
1960-02-26,3.33
1960-02-25,3.343
1960-02-24,3.355
1960-02-23,3.343
1960-02-19,3.325
1960-02-18,3.351
1960-02-17,3.398
1960-02-16,3.417
1960-02-15,3.39
1960-02-12,3.372
1960-02-11,3.389
1960-02-10,3.37
1960-02-09,3.349
1960-02-08,3.38
1960-02-05,3.34
1960-02-04,3.323
1960-02-03,3.32
1960-02-02,3.291
1960-02-01,3.342
1960-01-29,3.291
1960-01-28,3.26
1960-01-27,3.226
1960-01-26,3.218
1960-01-25,3.223
1960-01-22,3.189
1960-01-21,3.199
1960-01-20,3.207
1960-01-19,3.195
1960-01-18,3.161
1960-01-15,3.135
1960-01-14,3.134
1960-01-13,3.151
1960-01-12,3.133
1960-01-11,3.114
1960-01-08,3.076
1960-01-07,3.066
1960-01-06,3.043
1960-01-05,3.03
1960-01-04,3.055
1959-12-31,3.056
1959-12-30,3.045
1959-12-29,3.069
1959-12-28,3.086
1959-12-24,3.085
1959-12-23,3.087
1959-12-22,3.077
1959-12-21,3.072
1959-12-18,3.077
1959-12-17,3.092
1959-12-16,3.086
1959-12-15,3.09
1959-12-14,3.083
1959-12-11,3.091
1959-12-10,3.084
1959-12-09,3.086
1959-12-08,3.067
1959-12-07,3.087
1959-12-04,3.093
1959-12-03,3.099
1959-12-02,3.106
1959-12-01,3.101
1959-11-30,3.123
1959-11-27,3.154
1959-11-25,3.169
1959-11-24,3.173
1959-11-23,3.189
1959-11-20,3.195
1959-11-19,3.196
1959-11-18,3.194
1959-11-17,3.228
1959-11-16,3.237
1959-11-13,3.201
1959-11-12,3.183
1959-11-11,3.166
1959-11-10,3.166
1959-11-09,3.165
1959-11-06,3.16
1959-11-05,3.175
1959-11-04,3.178
1959-11-02,3.17
1959-10-30,3.147
1959-10-29,3.153
1959-10-28,3.15
1959-10-27,3.152
1959-10-26,3.179
1959-10-23,3.2
1959-10-22,3.232
1959-10-21,3.201
1959-10-20,3.194
1959-10-19,3.175
1959-10-16,3.157
1959-10-15,3.183
1959-10-14,3.192
1959-10-13,3.167
1959-10-12,3.158
1959-10-09,3.175
1959-10-08,3.186
1959-10-07,3.179
1959-10-06,3.17
1959-10-05,3.168
1959-10-02,3.164
1959-10-01,3.179
1959-09-30,3.182
1959-09-29,3.13
1959-09-28,3.15
1959-09-25,3.173
1959-09-24,3.17
1959-09-23,3.225
1959-09-22,3.264
1959-09-21,3.257
1959-09-18,3.209
1959-09-17,3.191
1959-09-16,3.173
1959-09-15,3.176
1959-09-14,3.158
1959-09-11,3.135
1959-09-10,3.158
1959-09-09,3.142
1959-09-08,3.12
1959-09-04,3.075
1959-09-03,3.09
1959-09-02,3.055
1959-09-01,3.058
1959-08-31,3.02
1959-08-28,3.026
1959-08-27,3.018
1959-08-26,3.047
1959-08-25,3.051
1959-08-24,3.058
1959-08-21,3.047
1959-08-20,3.044
1959-08-19,3.089
1959-08-18,3.071
1959-08-17,3.042
1959-08-14,3.036
1959-08-13,3.043
1959-08-12,3.038
1959-08-11,3.031
1959-08-10,3.071
1959-08-07,3.007
1959-08-06,2.988
1959-08-05,2.985
1959-08-04,2.97
1959-08-03,2.965
1959-07-31,2.975
1959-07-30,2.959
1959-07-29,2.953
1959-07-28,2.968
1959-07-27,2.982
1959-07-24,3.001
1959-07-23,3.0
1959-07-22,3.003
1959-07-21,3.013
1959-07-20,3.039
1959-07-17,3.024
1959-07-16,3.013
1959-07-15,3.004
1959-07-14,3.006
1959-07-13,3.013
1959-07-10,2.988
1959-07-09,2.985
1959-07-08,2.982
1959-07-07,2.983
1959-07-06,3.001
1959-07-02,3.02
1959-07-01,3.035
1959-06-30,3.061
1959-06-29,3.05
1959-06-26,3.07
1959-06-25,3.083
1959-06-24,3.101
1959-06-23,3.116
1959-06-22,3.116
1959-06-19,3.116
1959-06-18,3.12
1959-06-17,3.118
1959-06-16,3.147
1959-06-15,3.123
1959-06-12,3.107
1959-06-11,3.109
1959-06-10,3.112
1959-06-09,3.158
1959-06-08,3.136
1959-06-05,3.095
1959-06-04,3.089
1959-06-03,3.056
1959-06-02,3.057
1959-06-01,3.036
1959-05-29,3.033
1959-05-28,3.048
1959-05-27,3.059
1959-05-26,3.064
1959-05-25,3.059
1959-05-22,3.052
1959-05-21,3.062
1959-05-20,3.064
1959-05-19,3.052
1959-05-18,3.061
1959-05-15,3.061
1959-05-14,3.05
1959-05-13,3.071
1959-05-12,3.088
1959-05-11,3.092
1959-05-08,3.105
1959-05-07,3.129
1959-05-06,3.09
1959-05-05,3.082
1959-05-04,3.088
1959-05-01,3.088
1959-04-30,3.091
1959-04-29,3.068
1959-04-28,3.056
1959-04-27,3.044
1959-04-24,3.054
1959-04-23,3.073
1959-04-22,3.066
1959-04-21,3.046
1959-04-20,3.043
1959-04-17,3.056
1959-04-16,3.082
1959-04-15,3.107
1959-04-14,3.121
1959-04-13,3.137
1959-04-10,3.148
1959-04-09,3.151
1959-04-08,3.149
1959-04-07,3.134
1959-04-06,3.127
1959-04-03,3.136
1959-04-02,3.161
1959-04-01,3.178
1959-03-31,3.193
1959-03-30,3.174
1959-03-26,3.156
1959-03-25,3.15
1959-03-24,3.145
1959-03-23,3.15
1959-03-20,3.121
1959-03-19,3.124
1959-03-18,3.121
1959-03-17,3.114
1959-03-16,3.139
1959-03-13,3.106
1959-03-12,3.11
1959-03-11,3.123
1959-03-10,3.126
1959-03-09,3.134
1959-03-06,3.131
1959-03-05,3.119
1959-03-04,3.123
1959-03-03,3.129
1959-03-02,3.158
1959-02-27,3.176
1959-02-26,3.18
1959-02-25,3.186
1959-02-24,3.172
1959-02-20,3.17
1959-02-19,3.199
1959-02-18,3.229
1959-02-17,3.242
1959-02-16,3.229
1959-02-13,3.234
1959-02-12,3.259
1959-02-11,3.238
1959-02-10,3.24
1959-02-09,3.285
1959-02-06,3.237
1959-02-05,3.211
